tid,text
922885266901225472,"@autopsy_87 Property rights? Are you going against Communism!? Oy vey! Oy gevalt! My asthma! 

You better check your privilege goy!"
927614981453033473,RT @msmonicagroff: Death becomes her: An autobiography about having pneumonia during tech week.
925127408063340544,"https://t.co/LUZlqlNxub Scientists pinpoint genetic risk factors for asthma, hay fever and eczema"
927230095491764225,"Gotta pay for the estate taxes somehow ... what's diabetic care, asthma care, uninsured ER overutilization, rural h https://t.co/mKPbe73kSL"
923817212468760576,"RT @enr56: Jaysus,   Asthma Alan wasn't able to blow into a breathalyser poor chap,  but can jog around the gaff like Forest G "
927472250328055808,"The latest The Bronchial asthma, Asthma treatment, Respiratory problems, Asthma specialist Daily! https://t.co/qDoLrYOhhE #contentmarketing"
926923374663581696,"@daveweigel She had pneumonia but Brazile, the acting chair of the DNC, WAS GOING TO REPLACE HER? Does that make sense to you, honestly?"
924610003138256897,RT @buddhall: Those of us with asthma would love to see real action on air quality https://t.co/p6El67Hhxm
926934066372386816,Sinus surgery like a motherfucker...ooooph!  https://t.co/G2K5IYaKI4
924684943543869441,Not now @.asthma
927678572965388289,Progress is a slow process an this pneumonia an me hackin up blood really isnt a good sign imma https://t.co/dRTsy9mmvi
927473344089378816,Na pneumonia be that  https://t.co/qqFeu7NZrg
923841259055169536,HEALTHeWeather Launches DailyBreath!  Helps Allergy and Asthma Sufferers Avoid Severe Allergy Symptoms and Asthma https://t.co/UwtB0AMaqi
927531248054087680,@Nthebe_Lebo That guy's Swag is on steroids. Classic. Mr Mlazi Milano. On Point
925693935615344640,Controlling Asthma Inflammation https://t.co/k0vB2XQtDY
925467444449284102,Claires Story: Advice for Managing Asthma https://t.co/QnbKF8hUkE
927468133111255040,No Body Can Treat Your #Sinus Like Us. Safe Natural and 100% Effective https://t.co/zrG3CN1vfX #Sinusitis #Remedy
923723879893237760,Assoc Prof Alina Morawska describing the challenges of parenting children with eczema and asthma at #AACBT17 https://t.co/D26pMpcxMT
925884430018899970,Gigi laughed at me when I said I got asthma  I need some supportive friends
926628167351021568,"Racial gap in children's asthma linked to social inequality: Study looked at 12,000-plus children in Houston -- ... https://t.co/WrNw5XrTOt"
926222960746262534,@Bounce_Dat_Jazz Asthma?
926482530747998208,the heat be blasting too hard while Im sleeping  my asthma really acts up when Im too hot or when its too hot
927176307938557952,Mb may have pneumonia. Im a lil worried
927195047568855041,@DerekBrunson @usantidoping Funny you say that cuz I looked at him and saw steroids too
926940702126243840,"Dear Arkansas, 

Please make up your mind regarding your choice of fall weather. My sinus cavities hate this teenage girl indecisiveness."
926078541795610624,Burns and asthma warning ahead of Bonfire night: https://t.co/rhzPy4RnUQ
926957084192669696,Schumer confessed he'd had pneumonia that week. Hillary now down on the ground.  Could it be we'd been hacked again https://t.co/mQJcNAQG39
926835769477554176,"That's really definitive festival of style, allure and mold is back! #BlendersPrideFashionTour @bpft2017"
927678599989252099,I'm so over this cold/sinus infection!!  #sick
927536257361686530,Toothache or Sinus Infection? https://t.co/1f2g8WSieg https://t.co/Z4ua1VGOoh
926897737597145088,"Winter is coming &amp; females still getting cute wearing them small ass clothes like its summer. Babygirl layer up, pneumonia is a bitch."
924886101919113216,@Amanda_n_hall Omg ur such a Scorpio no this is about my dog if I wanted it to be about your asthma dogs I woulda s https://t.co/V4IIHsc2G0
926948360644214784,Raid on Weezing! Moveset: Infestation/Dark Pulse Available until 05:06:28pm (1h 1m). https://t.co/noSoKVomY3
927641109454643200,Today's @atxpollen report from Allergy &amp; Asthma Associates. #cbsaustinwx @cbsaustin https://t.co/x0xs9fpOWI
926992580499386368,@leeladaou @peterdaou Evidently it wasn't a point of pride for @donnabrazile Taking her off the ticket over pneumonia?! Really?
926883786092097537,"@CaffeineandF Its the worst. My kids and I have each had about 6-7 bouts of Sinus Infection this yr, even my hubby https://t.co/jT9HnBQTll"
927270050033266688,"RT @SaveChildrenSCO: Our new campaign on #Pneumonia launches today. #FightingForBreath is exhausting, we can change it for less than the "
927250498503225344,YO !! Are steroids still straight edge ?? {Asking for a friend!}
927375068828663809,RT @AndrewTwelf: Social Media Marketing On Steroids SILENT LIST Building. https://t.co/wvyDTwpWxC https://t.co/XDSCfkv0PP
926136718255894528,"Last few days has made me feel so ill, asthma attacks arent fun "
927433282395963392,Weezing spawned in Porter Ranch! Available until 11:40:45pm (29m 5s). https://t.co/78NVqU55cn
924458077465739264,Dno how Niall sat there straight faced&amp;told me and Mikey  I used to have asthma but I went for a jog the once&amp;I lost it  rip me
924465312707371008,Kills Asthma Permanently And Naturally https://t.co/gnDs3AXj17
925665606770106368,Fish oil or fish consumption? New recommendations for pregnant women trying to prevent childhood asthma -- Science https://t.co/fby9qOAe1B
922950439162732547,RT @kurrilovin: I feel so paranoid since I got asthma I'm about to order this for myself for Christmas https://t.co/nbKeuakbZ2
927260713982275584,The latest News Storm! https://t.co/KbzfNVRtH7 #earth #asthma
925761868479819776,Man Has Asthma Attack After Car is Vandalized with Gay Move Die  WATCH #LGBT https://t.co/6NPlbn3wpe https://t.co/Jq05x0pGKC
925429248105512961,ECMO: A Life Saver for Kids with Near-Fatal Asthma? https://t.co/vNiLAPktCF
927165729060798464,San Diego: Weezing TTH: 05:44:35am [16m 5s] https://t.co/9LglxxV0XH | https://t.co/IhCA8Koxa2
926879457171902465,#Science #News: Anabolic androgenic steroids may be associated with early coronary artery disease https://t.co/qwEqXU9VcG
927476943917895680,"From pneumonia to TB: this week, #VaccinesWork News gets you up to speed on global action to end the biggest killers https://t.co/CpNXSQqvtD"
927179461115686912,"had pneumonia, discovered when examined by a doctor &amp; announced. Russian propaganda machine &amp; MSM talking heads all speculated her 3/"
924649083683377152,"Infants exposed to high dust, cockroach, and cat allergens are less likely to develop asthma. Researchers find tha https://t.co/NAaNG0Eqrv"
922913532189884416,"RT @Only_After_Ours: *Asthma AND one lung, so this a big mood https://t.co/UhjFUt5rlQ"
927510195495948288,@PrincessTanooki [ATM I have pneumonia but im OK! And with you?
927658316502847491,New CME: https://t.co/23fEnlEKBu PCORI: Funded Research Findings: Addressing Asthma Disparities #GenMed
924979184006340608,WHAT AN ASTHMA ATTACK REALLY LOOKS LIKE *WARNING GRAPHIC AND UNSETTLING* https://t.co/pHY5COgFyY via @YouTube
925882704209485824,Everyday With Asthma  https://t.co/x6HNuBhorK
927631567480131584,I liked a @YouTube video https://t.co/NY3Wd9VStY Dry-Aged Korean Barbecue Is a Steak Dinner on Steroids | Sean in the Wild
924594061264277509,Grieving mum's plea to diesel drivers  Rosamund's daughter Ella died following an asthma attack at just 9 years old https://t.co/rgRtUDZqB7
926846168646213633,Are you having digestive problems and your doctor can't figure out why? Maybe its from mold in your home.  https://t.co/oLLjY8cveN
922907461962657793,RT @atscommunity: RT @Asthma3Ways: Where do children die from #asthma? New blog post.  https://t.co/A0DxVT5t1o
927504134152089600,@LeetBee @beetle001 But I wanted to be *asthma voice* your father....
924503336639807488,"Dogs may lower risk of childhood eczema, reduce asthmasymptoms https://t.co/IMdOvO6CH4"
924791871284695040,backstory: Julia almost had an asthma attack the first time she watched this video https://t.co/bOBeedpPcF
926794224598691840,"@cheerios Love how everyone is now on the interracial couple commercial bandwagon, but lets not forget who broke the mold! #loveislove"
925652617665052672,AstraZeneca 'all in' on severe asthma launch for late-to-the-party benralizumab https://t.co/PVbQ0argCU
924321792675667968,And I have an asthma so it's my routine to practice my breathing.
926903631789600773,Machine Learning on Steroids with the Redis-ML Module https://t.co/iZHPtXw8dJ https://t.co/6v0bJ0dnIa
926732344396050434,anyone who says lebron is not the GOAT is dumb as fuck. lebron better than MJ because he had better steroids these are FACTS
927348695833686016,"This really hench guy on my snap is lifting and his veins look like theyre about to pop, is he on steroids?"
927264432127991809,"@deefizzy Usually that could mean some kind of viral infection (a cold, sinus infection, etc). Or allergies and severe congestion."
923842769939918850,HEALTHeWeather Launches DailyBreath!  Helps Allergy and Asthma Sufferers Avoid Severe Allergy Symptoms and Asthma https://t.co/XRWpWhZ3Q7
926162112862449664,Do dogs help prevent eczema and asthma? Two new studies in the US take a look:... https://t.co/7ZVAgqEhKw
925424993424384000,Sunbow: Weezing TTH: 11:41:25am [29m 59s] https://t.co/DfVom0WLQt | https://t.co/eNnkOWAYp2
925441486707027968,"Scientists identify genetic risk factors for asthma, hay fever and eczema https://t.co/tocgflT480"
927392751917912064,@pulpfictionaly Shit. That sucks. I have asthma/allergies and other fucked up stuff wrong with me 
926130089212854272,Obese children may have more asthma complications https://t.co/ONb2ncDE8D https://t.co/yOcmk6DQXr
926533476953788417,"Our policy work is backed by careful research. 2day, CLC's Holly Stevens shared about impact of medical-legal partnerships 4 kids w asthma"
926842783008247808,"GTA and Toronto s Water, Fire, Hazard, Odour and Mold Specialist. Contact us at 4163586666 or 18005066048. https://t.co/LbYbn9Idm7"
925755728270413824,Understanding occupational asthma https://t.co/gPPmsb8pFC
926172877971365888,"@SamLitzinger In other words, childhood asthma is caused by _________? Ugh"
926319039634378752,Good Tips To Help You Minimize Your Asthma Issues - https://t.co/TZdfNcQM1m
927663465883463680,RT @TimOBrien: Two kids  one has asthma and the other lived through Sandy and Irene  sue Trump for climate policies https://t.co/lkZacEbh
927276944533676032,"@bbc606 Burnley are WBA on steroids
Man Utd are Burnley on steroids"
925223649094746112,Asthma spasmodicum. Night Suffocative paroxysm graph
923771457733365765,@ultpledis17 I'm having breathing problems and I can't find my asthma pump;;
923844813631340544,HEALTHeWeather Launches DailyBreath!  Helps Allergy and Asthma Sufferers Avoid Severe Allergy Symptoms and Asthma https://t.co/7MobXaKVmP
926307474579296256,does anyone have that one novel illust of riku having an asthma attakc on like a washing machine and it looks like a yaoi manga
927632570480775169,"We live in a world where if you get big people immediately think defo steroids 
Yeah, course mate. cunt"
925489788785917953,"The grass was so disgusting, triggered the fuck out of my asthma  https://t.co/sz9kKkCjsK"
925699806256918528,Antioxidant Defense May Play Important Role in #Asthma Prevention  https://t.co/5e5Xf2iI1F https://t.co/I4vTaFmeAg
926937260657954816,Between my life and the p in pneumonia; depending on my mood https://t.co/zIavC89lgv
927584852081127424,RT @reinhardt_txt: the last person who said i used steroids got thrown off a cliff
926518848504958977,I was given an inhaler today and got told I probably have asthma. It ain't easy bein' wheezy 
927536149677203457,"Need to know facts about dust mites from your friends at Dalworth!  #dust #texas
https://t.co/OEmoa9DruV"
923377282470895617,"just woke up from my sleep &amp; its only 10:22 at night here in NYC... 
&amp; im having an asthma attack rn... 
a great way to wake up huh :/ "
925809086175748097,"How Lungs Work - Asthma, COPD, &amp; Bronchitis Cause &amp; Cure https://t.co/NYAjlFgw1t via @YouTube"
927413161640292352,@TommyJoeRatliff Thank you. I was an undiagnosed diabetic +  pneumonia + racing heart. Had to be shocked 3 times. O https://t.co/aSglrqJj8i
922887519875710976,"@coolfunnytshirt No bhakt, it means that he tweeted that 4 himself, stop making fun of him, or as asthma wala singe https://t.co/7VVdy5Glkk"
926137936411856897,Obese children may have more asthma complications
924460778719150080,RT @JackJ: I got asthma I can't be chasin hoes
924748788518080513,RT @AdvilThePill: Hoping I have an asthma attack tonight 
925399609899405317,6 Ways To Avoid An Asthma Attack On Halloween https://t.co/Jl3lEc874i via @CleanAirMoms
926660422194700288,Gon get an asthma attack by doing bcls
925871008904605696,@i_need_it_all_ Stop fucking lying you didnt say shit Bitch you had to get on yo asthma machine cause that shit kn https://t.co/uQOQLByKd9
927344325242974208,Lmfaoo u said Lana took vocal steroids because her voice was so weak but go off hypocrite https://t.co/dbPsChcC32
923845767948746752,HEALTHeWeather Launches DailyBreath!  Helps Allergy and Asthma Sufferers Avoid Severe Allergy Symptoms and Asthma https://t.co/9V0vFUeMUp
927349535168483329,Compound in cannabis could ease asthma https://t.co/6hFM8GQlyT
923720264193642496,Many of the #asthma generating genes are related to the immune system or modulating inflammation.
925564371652235264,"@QyleKuigley @Lurkerlife LMAO I couldve died chasing you boys. I have asthma. 
So whyd you chase us then?"
926805753129603072,@edriiiic I have a really bad sinus Lol cant smell that well
927675906528829440,"Philips 2000i Wifi Enabled True HEPA Air Purifier Reduces Allergens, New in Box https://t.co/BQPHiBM1gi"
